video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count,texto_original,texto_limpio,sentiment_label,sentiment_prob_NEG,sentiment_prob_NEU,sentiment_prob_POS
j43HgwYFKfk,Ugz8fJcHTKHoEWJPwWt4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EcPerez-zz9oh,UClhMWQ7XKWywYvbRnuf8QsA,"Como sabes que son pajas, si las tienes dwvuelvelas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@EcPerez-zz9oh,hace 1 año, ,0,False,,,"Como sabes que son pajas, si las tienes dwvuelvelas.",paja tién dwvuelvela,NEU,0.22096474468708038,0.7303748726844788,0.048660360276699066
is3Mk5oC19g,Ugz8hBV9j2KQGtMhPUR4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@zoilagarcia9019,UC4kg7zuTfqQKLd2bkZrSYBA,Sinverguenza la ley maya y luego preso.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@zoilagarcia9019,hace 20 horas, ,0,False,,,Sinverguenza la ley maya y luego preso.,sinverguenza ley maya preso,NEG,0.8151358366012573,0.1439971625804901,0.04086698964238167
n8iP75gIpmw,Ugz8pKFUmjVv-zF8lvJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@welfrealdana5559,UCOLGv5Pf6BF2wFcwUzgcvHg,La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@welfrealdana5559,hace 2 años, ,0,False,,,La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,único filtro muerto amber li diputado pagar dinero sueldo sucio,NEG,0.9485926628112793,0.043973956257104874,0.007433388382196426
OkXlHx0hx-8,UgzBnKyfiTTp9djPTh54AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@RosaMontesdeOca777,UCbNanjFI51cwGqMAb2rOrBw,Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@RosaMontesdeOca777,hace 1 día, ,0,False,,,Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,fe esperanza oración perseverant diariamente paz amor claridad sabiduer justicia divino,POS,0.01028763223439455,0.2186492383480072,0.7710631489753723
n8iP75gIpmw,UgzBpiHQkRpqfeyCDwd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@katerynsantiago2907,UC2weSE8rpqkGMOp6StYtVfg,que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@katerynsantiago2907,hace 2 años,1,0,False,,1.0,que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,verguenzar jente lograr parir universidad corrupto x pais unico artar él caro costilla pueblo aposol,NEG,0.9797906279563904,0.016021493822336197,0.004187813028693199
lj983NWyAQY,UgzDFSLs4n_6XtQjgjZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@carlosoliva9249,UCyzf29IYjNw67gGIfsjgtxA,"Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@carlosoliva9249,hace 7 años,45,0,False,,45.0,"Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.",impresionante ciudad guatemala alcalde visión arzú quizo ciudad cosmopolita desarrollo esperer seguir,POS,0.021901138126850128,0.16303032636642456,0.8150685429573059
PjmxCj-a9Hg,UgzDK8qo7Il1yafNllJ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@josegil3813,UCzZ6dDCEsLMXbc5pCFXIprw,Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@josegil3813,hace 1 año, ,0,False,,,Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,excelentisimo senor presidente bernardo arevalo leo n,POS,0.021606052294373512,0.24579396843910217,0.7326000332832336
lj983NWyAQY,UgzESrzC3abcN60poBF4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@alexarcos8349,UCaT6M2zp7X6r6Whd8Vv3kHQ,Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@alexarcos8349,hace 5 años,1,0,False,,1.0,Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,encantar negocio guatemala futuro lejano,POS,0.0053196195513010025,0.13839513063430786,0.8562851548194885
n8iP75gIpmw,UgzFOdujc0-cy9W1Uv14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marisosa7832,UC3NMzdMYryaw82kPTnsaljg,Mientras los Guatemaltecos  muriendo de hambre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@marisosa7832,hace 2 años, ,0,False,,,Mientras los Guatemaltecos  muriendo de hambre,guatemalteco morir hambre,NEG,0.8943498134613037,0.09233126789331436,0.013318897224962711
n8iP75gIpmw,UgzGYzecKVZyDzajKPV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@guillermogonzalez5153,UCLggDc_a5HriXv7I1h02sOA,"Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@guillermogonzalez5153,hace 2 años,4,0,False,,4.0,"Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",comar puyaso niño campo comar tortilla sal relevante,NEG,0.7855478525161743,0.2007090151309967,0.013743110932409763
n8iP75gIpmw,UgzH_SOr2gGO_dDna5J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@FranciscoRivera-sf7ne,UCSou6a2OuYGSvPjm5psquyA,Qué descaro de ese vividor,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@FranciscoRivera-sf7ne,hace 2 años, ,0,False,,,Qué descaro de ese vividor,descaro vividor,NEG,0.9397652745246887,0.040338583290576935,0.019896231591701508
PjmxCj-a9Hg,UgzJ85lM1ogkB4KOk2d4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@aureliomaldonado4793,UCtNyHmRZtvGF2hSvI2dUBWw,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@aureliomaldonado4793,hace 1 año, ,0,False,,,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,presidente pendejo aser tapar bache avanzar cosa méxico mañanera ar abla mierdo,NEG,0.9791271090507507,0.016223320737481117,0.00464961351826787
lj983NWyAQY,UgzKcy6Zr6Ele2EAo6J4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@samuelaguilar529,UCGqKxQS-z3NZzZF-2w338AA,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@samuelaguilar529,hace 7 años,211,3,False,,211.0,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",encantar vivir tiempo guatemala saludo méxico,POS,0.0055860839784145355,0.08799678087234497,0.9064171314239502
yLZS3JiEBg8,UgzL_lyzP1gwPdnVQ3Z4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JBFlute92,UCXO1BBohNWXkK9SBDAG2ySg,Excelente trabajo !!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JBFlute92,hace 2 años, ,0,False,,,Excelente trabajo !!,excelente trabajo,POS,0.006141846999526024,0.04351874068379402,0.9503394365310669
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@maydamorales4395,UChyps3dqY-VY1_wLeq-2lhw,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@maydamorales4395,hace 6 días,14,1,False,,14.0,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",tanto corrpcion desfalco anterior gobierno ladrón esperar rolar fondo impuesto usar deberiar haber él usar anio presidente trabajar sentar escritorio llenar él bolsa,POS,0.2558475732803345,0.27108100056648254,0.47307145595550537
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Esoooooo 
Así mero es",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,1,0,False,,1.0,"Esoooooo 
Así mero es",esoooooo mero,POS,0.018685534596443176,0.15930259227752686,0.8220118880271912
n8iP75gIpmw,UgzM_dw7xZDkJJ8eYQ94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Rogergh-nw4oj,UCXgr7vXlRrsaskPdo097kGA,asi o mas envelequero...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Rogergh-nw4oj,hace 2 años, ,0,False,,,asi o mas envelequero...,envelequero,NEG,0.6588800549507141,0.30907905101776123,0.032040856778621674
n8iP75gIpmw,UgzMppllQcjsXkBLgiZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 1 año, ,0,False,,,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,salir luz esconder,NEG,0.8680899143218994,0.1212024837732315,0.010707646608352661
n8iP75gIpmw,UgzOB-KAGGElQGAPxEZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aluxdel4792,UC4cXueR2bKGFJV0Fk76gwmA,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aluxdel4792,hace 1 año, ,0,False,,,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",diputado máximo deber diputado hambriento pueblo pagar propina corredor seco gente morir hambre,NEG,0.9705830812454224,0.025960320606827736,0.0034566663671284914
n8iP75gIpmw,UgzOGr7KGQ9pa-CJdgN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@LE_A22,UCNBnKqWf4d-rS4HwJRQljmQ,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@LE_A22,hace 2 años, ,0,False,,,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",ósear diputado privilegio huevo mil mes dieta moco etc hablar mil salario ó mes ciudadano pie carro comida tel etc gratis rata diputado junta jefe bloque chucho justificar ser derecho ser rey país,NEG,0.9248945116996765,0.06898102164268494,0.006124551873654127
n8iP75gIpmw,UgzOYjc2Ii04ZArW7vF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariorodas593,UCmvOgzmmXbjUthHy-WJ52hQ,Eso del ferrogaril nunca se va a realisar.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mariorodas593,hace 2 años,1,0,False,,1.0,Eso del ferrogaril nunca se va a realisar.,ferrogaril realisar,NEG,0.7932339906692505,0.19191280007362366,0.014853282831609249
s0eco-BofOs,UgzOeIbOqa0dhaWyj_B4AaABAg,¿Quiénes pagan más en Centroamérica?,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jahirdiaz5862,UC6xI_MOaxajIWpoP8BH6E_Q,wooow,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jahirdiaz5862,hace 1 año, ,0,False,,,wooow,wooow,POS,0.03428969532251358,0.21356482803821564,0.7521454095840454
lj983NWyAQY,UgzPExq20lnf7-8d7_p4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@mynorgudiel8646,UCtMBF_1O2jY2INlb_luuB_A,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@mynorgudiel8646,hace 7 años,15,0,False,,15.0,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,bonitir ciudad guatemala extraño regresarer saludo paisano extranjero,POS,0.08729837089776993,0.2081691026687622,0.7045324444770813
OkXlHx0hx-8,UgzQTWwjC_XVPUNxuXp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@flornolberto2425,UCrqXyRsg-_hTosURZ-uvoKg,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@flornolberto2425,hace 1 día, ,0,False,,,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,desgraciado corazón mandarlo pais pertenesen deportar deveriar pais pertenesar haci familia ver él nesecidad,NEG,0.9549195170402527,0.03864683210849762,0.0064336624927818775
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@pasionpornada,UCGZMgmM92E3njyXNe9-kjAQ,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@pasionpornada,hace 1 día (editado),2,1,False,,2.0,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",ayuda yo luchar racismo malo trato vetir regreso pais someonir,NEU,0.26823514699935913,0.494384765625,0.2373800277709961
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"It ghe LAW 
You don't make your own rules!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@eugeneramirez4405,hace 20 horas, ,0,False,,,"It ghe LAW 
You don't make your own rules!",it ghe law you don t make your own rul,NEG,0.6987632513046265,0.22484137117862701,0.07639539986848831
yLZS3JiEBg8,UgzRyWsi9Ed1wsXKgwd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@franciscorodas9686,UCOY3XpD9qMCRSA8AA8c4CAw,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@franciscorodas9686,hace 2 años,1,0,False,,1.0,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,explicación entender cartel necesidad ley competencia felicitación,POS,0.007759062573313713,0.047059815376996994,0.945181131362915
is3Mk5oC19g,UgzSjpcAY2zvJ6i-poh4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@Williams-Garcia67E,UCfRqgt2O-vjzUDMZY_tnxQw,Robando en una iglesia eso es un gran pecado,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Williams-Garcia67E,hace 23 horas, ,0,False,,,Robando en una iglesia eso es un gran pecado,robar iglesia pecado,NEG,0.7439435720443726,0.22535808384418488,0.030698293820023537
n8iP75gIpmw,UgzSu6dFpC7PrEYl7AF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ErvinLeonardoCarreraLat%C3%ADn,hace 2 años, ,0,False,,,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,señor valer valor almuerzo pobre ganar población pobre,NEG,0.9328250885009766,0.06085149943828583,0.006323398090898991
6W4u8sGEnGM,UgzT_1dx4pvgJTFMsnZ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@robertoescobar5507,UCp29O_C7cchZV8IxV7Crdag,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@robertoescobar5507,hace 5 días (editado), ,0,False,,,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",parafrasear bukele hueveo pisto alcanzar,NEU,0.23061290383338928,0.6183149814605713,0.15107205510139465
n8iP75gIpmw,UgzTqBd3og9IPuVu3o94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josecarrera9623,hace 2 años,1,0,False,,1.0,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,bir q neri roda kierir seguir comer acostilla pobre guatemala verguenzar cono él,NEG,0.9419182538986206,0.05021068826317787,0.007871079258620739
ndAZjHqzzT8,UgzU2eLo006-Cz6rYLZ4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@2jose82,UCjJf-AJKRFFWtiN-CSwkDmA,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@2jose82,hace 1 año, ,0,False,,,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,tigo práctica llamar falla programado nombre obligar cliente migrar servicio seguramente llegar caro pagar x adelantado caso internet residencial contrato,NEG,0.8759533762931824,0.12041770666837692,0.0036288301926106215
is3Mk5oC19g,UgzVRaRar_M-cPPi92x4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@alexmonzon4257,UCBtB5dIyx-C16UN8ClUD2UA,Parece hijo del policia que esta a su lado...,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@alexmonzon4257,hace 17 horas, ,0,False,,,Parece hijo del policia que esta a su lado...,hijo policia,NEG,0.5962641835212708,0.35931360721588135,0.04442215710878372
n8iP75gIpmw,UgzVSZ19e2Cc28bFi-94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@luisletona2842,UCDUffaruH6dyUnUGwsTKpgg,Pobrecito dipucaco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@luisletona2842,hace 2 años,2,0,False,,2.0,Pobrecito dipucaco,pobrecito dipucaco,NEG,0.8573841452598572,0.0875324085354805,0.05508347600698471
6W4u8sGEnGM,UgzVsPOuFAogocL8wKB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@pattyfigueroa5609,UCgGqw4aqMdMVSGkKiMgrJRQ,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@pattyfigueroa5609,hace 4 días, ,0,False,,,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,interesante cosa país guatemala puente belice,POS,0.00562391197308898,0.11763190478086472,0.8767442107200623
j43HgwYFKfk,UgzWNBqTQMz8ba4pbUd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RauldejesusOlivagonzalez,UC32oozucwCF3q8d4m8fyOUg,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RauldejesusOlivagonzalez,hace 6 meses, ,0,False,,,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,pregunta quetanto delicuente masariego imponer indibidodespierte amigo unibersitario pasar,NEG,0.8749880194664001,0.11868913471698761,0.006322893314063549
n8iP75gIpmw,UgzWNJK42U_F1IKlwwh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidgaher9550,UCvApqeCbLod-wejtT4CcVuA,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@davidgaher9550,hace 2 años,15,0,False,,15.0,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",prepotente vergüenza gastar costar deber pagar él sueldo,NEG,0.9662943482398987,0.025103511288762093,0.008602139540016651
JkpVO1hx2f8,UgzWs20muY6Ghm9Z7094AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@noemiherrera3152,UCHGd14aYuZZShLD73dkk6mg,Fue emocionante! ❤🥹,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@noemiherrera3152,hace 1 año, ,0,False,,,Fue emocionante! ❤🥹,emocionante,POS,0.04664485156536102,0.19163629412651062,0.7617189288139343
n8iP75gIpmw,UgzXDN6uNEworKy3uqZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JavierBecerra-h6x,UCiMythXHsw7eQEMykCdmMUA,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@JavierBecerra-h6x,hace 2 años,2,0,False,,2.0,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",venta fertilizant reponer gastado quedar ganancia agroservicio,NEU,0.023087574169039726,0.6439618468284607,0.33295050263404846
